SPECIFIC_MATERIAL_TYPE,SOURCE_DESCRIPTION,STANDARD_REFERENCE,CREATOR,ITEM_PAGE_PLATE,IMAGE_Permalink,DIGITAL_ID,SOURCE,LOCATION,ALTERNATE_TITLE,PUBLISHED_DATE,RECORD_ID,Borough,Address,Full Address,IMAGE_TITLE,IMG_URL,CREATED_DATE,DEPICTED_DATE,MEDIUM,ITEM_PHYSICAL_DESCRIPTION,CREATED_DATES,ALTERNATE_SOURCE_TITLE
,,0419-E2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710470f,710470f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400261,Manhattan,10th Avenue & 16th Street,"10th Avenue & 16th Street, Manhattan, NY",Manhattan: 10th Avenue - 16th Street,http://images.nypl.org/index.php?id=710470f&t=w,1931,,,,,
,,0419-E3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710471f,710471f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400262,Manhattan,10th Avenue & 16th Street,"10th Avenue & 16th Street, Manhattan, NY",Manhattan: 10th Avenue - 16th Street,http://images.nypl.org/index.php?id=710471f&t=w,,,,,,
,,0419-E4; 0419-E6; 0419-E5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710472f,710472f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400263,Manhattan,10th Avenue & 17th Street (West),"10th Avenue & 17th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 17th Street (West),http://images.nypl.org/index.php?id=710472f&t=w,"1932; 

							

								1933",,,,,
,,0419-F3; 0419-F5; 0419-F4,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710476f,710476f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400267,Manhattan,10th Avenue & 17th Street (West),"10th Avenue & 17th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 17th Street (West),http://images.nypl.org/index.php?id=710476f&t=w,"1929; 

							

								1930; 

							

								1931",,,,,
,,0419-E8; 0419-E7,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710473f,710473f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400264,Manhattan,10th Avenue & 17th Street,"10th Avenue & 17th Street, Manhattan, NY",Manhattan: 10th Avenue - 17th Street,http://images.nypl.org/index.php?id=710473f&t=w,1932,,,,,
,,0419-F1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710474f,710474f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400265,Manhattan,10th Avenue & 17th Street,"10th Avenue & 17th Street, Manhattan, NY",Manhattan: 10th Avenue - 17th Street,http://images.nypl.org/index.php?id=710474f&t=w,1932,,,,,
,,0419-F2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710475f,710475f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400266,Manhattan,10th Avenue & 17th Street,"10th Avenue & 17th Street, Manhattan, NY",Manhattan: 10th Avenue - 17th Street,http://images.nypl.org/index.php?id=710475f&t=w,1932,,,,,
,,0419-F7,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710478f,710478f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400269,Manhattan,10th Avenue & 18th Street (West),"10th Avenue & 18th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 18th Street (West),http://images.nypl.org/index.php?id=710478f&t=w,,,,,,
,,0420-A4; 0420-A3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710480f,710480f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400271,Manhattan,10th Avenue & 18th Street (West),"10th Avenue & 18th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 18th Street (West),http://images.nypl.org/index.php?id=710480f&t=w,1938,,,,,
,,0420-A6; 0420-A5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710481f,710481f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400272,Manhattan,10th Avenue & 18th Street (West),"10th Avenue & 18th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 18th Street (West),http://images.nypl.org/index.php?id=710481f&t=w,1932,,,,,
,,0420-B2; 0420-B1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710482f,710482f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400273,Manhattan,10th Avenue & 18th Street (West),"10th Avenue & 18th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 18th Street (West),http://images.nypl.org/index.php?id=710482f&t=w,,,,,,
,,0420-C5; 0420-C7; 0420-C6,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710488f,710488f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400279,Manhattan,10th Avenue & 18th Street (West),"10th Avenue & 18th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 18th Street (West),http://images.nypl.org/index.php?id=710488f&t=w,"1931; 

							

								1941",,,,,
,,0419-F6,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710477f,710477f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400268,Manhattan,10th Avenue & 18th Street,"10th Avenue & 18th Street, Manhattan, NY",Manhattan: 10th Avenue - 18th Street,http://images.nypl.org/index.php?id=710477f&t=w,1941,,,,,
,,0420-A2; 0420-A1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710479f,710479f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400270,Manhattan,10th Avenue & 18th Street,"10th Avenue & 18th Street, Manhattan, NY",Manhattan: 10th Avenue - 18th Street,http://images.nypl.org/index.php?id=710479f&t=w,1932,,,,,
,,0420-B4; 0420-B3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710483f,710483f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400274,Manhattan,10th Avenue & 19th Street (West),"10th Avenue & 19th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 19th Street (West),http://images.nypl.org/index.php?id=710483f&t=w,"1930; 

							

								1941",,,,,
,,0420-B5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710484f,710484f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400275,Manhattan,10th Avenue & 19th Street,"10th Avenue & 19th Street, Manhattan, NY",Manhattan: 10th Avenue - 19th Street,http://images.nypl.org/index.php?id=710484f&t=w,,,,,,
,,0424-B6,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710581f,710581f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400372,Manhattan,10th Avenue & 207th Street,"10th Avenue & 207th Street, Manhattan, NY",Manhattan: 10th Avenue - 207th Street,http://images.nypl.org/index.php?id=710581f&t=w,,,,,,
,,0424-C1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710582f,710582f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400373,Manhattan,10th Avenue & 207th Street,"10th Avenue & 207th Street, Manhattan, NY",Manhattan: 10th Avenue - 207th Street,http://images.nypl.org/index.php?id=710582f&t=w,1933,,,,,
,,0424-C3; 0424-C2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710583f,710583f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400374,Manhattan,10th Avenue & 207th Street,"10th Avenue & 207th Street, Manhattan, NY",Manhattan: 10th Avenue - 207th Street,http://images.nypl.org/index.php?id=710583f&t=w,1927,,,,,
,,0420-B6; 0420-B8; 0420-B7,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710485f,710485f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400276,Manhattan,10th Avenue & 20th Street (West),"10th Avenue & 20th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 20th Street (West),http://images.nypl.org/index.php?id=710485f&t=w,"1932; 

							

								1938",,,,,
,,0420-C2; 0420-C1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710486f,710486f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400277,Manhattan,10th Avenue & 20th Street (West),"10th Avenue & 20th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 20th Street (West),http://images.nypl.org/index.php?id=710486f&t=w,1932,,,,,
,,0420-C9; 0420-C8,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710489f,710489f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400280,Manhattan,10th Avenue & 20th Street (West),"10th Avenue & 20th Street (West), Manhattan, NY",Manhattan: 10th Avenue - 20th Street (West),http://images.nypl.org/index.php?id=710489f&t=w,,,,,,
,,0420-C4; 0420-C3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710487f,710487f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400278,Manhattan,10th Avenue & 20th Street,"10th Avenue & 20th Street, Manhattan, NY",Manhattan: 10th Avenue - 20th Street,http://images.nypl.org/index.php?id=710487f&t=w,"1927; 

							

								1933",,,,,
,,0424-C4,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710584f,710584f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400375,Manhattan,10th Avenue & 213th Street,"10th Avenue & 213th Street, Manhattan, NY",Manhattan: 10th Avenue - 213th Street,http://images.nypl.org/index.php?id=710584f&t=w,1933,,,,,
,,0424-C6; 0424-C5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710585f,710585f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400376,Manhattan,10th Avenue & 213th Street,"10th Avenue & 213th Street, Manhattan, NY",Manhattan: 10th Avenue - 213th Street,http://images.nypl.org/index.php?id=710585f&t=w,1933,,,,,
,,0424-D2; 0424-D1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710587f,710587f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400378,Manhattan,10th Avenue & 213th Street,"10th Avenue & 213th Street, Manhattan, NY",Manhattan: 10th Avenue - 213th Street,http://images.nypl.org/index.php?id=710587f&t=w,,,,,,
,,0424-C7,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710586f,710586f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400377,Manhattan,10th Avenue & 214th Street,"10th Avenue & 214th Street, Manhattan, NY",Manhattan: 10th Avenue - 214th Street,http://images.nypl.org/index.php?id=710586f&t=w,1933,,,,,
,,0420-D2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710492f,710492f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400283,Manhattan,10th Avenue & 21st Street (West),"10th Avenue & 21st Street (West), Manhattan, NY",Manhattan: 10th Avenue - 21st Street (West),http://images.nypl.org/index.php?id=710492f&t=w,1938,,,,,
,,0420-C11; 0420-C10,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710490f,710490f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400281,Manhattan,10th Avenue & 21st Street,"10th Avenue & 21st Street, Manhattan, NY",Manhattan: 10th Avenue - 21st Street,http://images.nypl.org/index.php?id=710490f&t=w,1931,,,,,
,,0420-D1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710491f,710491f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400282,Manhattan,10th Avenue & 21st Street,"10th Avenue & 21st Street, Manhattan, NY",Manhattan: 10th Avenue - 21st Street,http://images.nypl.org/index.php?id=710491f&t=w,1932,,,,,
,,0420-D4; 0420-D3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710493f,710493f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400284,Manhattan,10th Avenue & 21st Street,"10th Avenue & 21st Street, Manhattan, NY",Manhattan: 10th Avenue - 21st Street,http://images.nypl.org/index.php?id=710493f&t=w,"1930; 

							

								1931",,,,,
,,0420-D6; 0420-D5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?710494f,710494f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400285,Manhattan,10th Avenue & 22nd Street,"10th Avenue & 22nd Street, Manhattan, NY",Manhattan: 10th Avenue - 22nd Street,http://images.nypl.org/index.php?id=710494f&t=w,1929,,,,,
